-272.5;357.4;-274.7;345.3;-127.1;92.9;-0.944723;0.229225;0.234424;46.9896;-0.327862;-0.655362;-0.680447;-738.188;-0.00234295;-0.719692;0.69429;-24.7585;0;0;0;1;
258.3;145.6;51.2;315.1;100.5;329.7;-0.104474;0.790294;0.603756;240.759;-0.71462;-0.48186;0.507079;-879.732;0.691667;-0.378479;0.615102;245.636;0;0;0;1;
59.2;182.1;-201.8;-294.5;-289.9;-10.1;0.198753;-0.164849;0.966086;46.3262;-0.782897;-0.619686;0.0553248;56.4529;0.58955;-0.767342;-0.252225;605.62;0;0;0;1;
15.7;192.6;-115.5;-5.6;-344.8;58;0.370675;-0.927548;-0.0474836;-362.565;-0.92874;-0.37054;-0.0119282;99.9108;-0.00653064;0.0485214;-0.998801;-52.7209;0;0;0;1;
303.2;-356;-153.9;-300.3;112.6;147.6;0.910285;-0.20184;-0.361444;36.9346;0.391938;0.139079;0.909418;174.067;-0.133288;-0.969494;0.20571;606.248;0;0;0;1;
-219;200.1;2.1;-133.7;42.6;235;-0.91498;0.180572;0.360839;801.001;0.380941;0.0917606;0.920035;694.304;0.133022;0.979272;-0.152747;741.985;0;0;0;1;
176.4;-202;20.6;-132.5;330.3;338.3;-0.421286;-0.140517;0.895976;1078.3;-0.371745;-0.874363;-0.311921;39.5172;0.827239;-0.464482;0.31612;170.206;0;0;0;1;
-305.7;29.4;17.6;-147.4;-47.9;87.7;0.903825;0.277677;0.325569;543.161;0.207582;-0.949854;0.233852;-704.847;0.374178;-0.143779;-0.916143;-302.143;0;0;0;1;
202.5;185.1;-79.8;-273.1;-180.6;-207.3;0.711529;-0.657343;-0.248248;567.156;0.692729;0.715418;0.0911266;-234.587;0.117699;-0.236808;0.964401;19.639;0;0;0;1;
2.2;-237.4;-203.3;65.5;-320.5;269.3;-0.877189;-0.248065;0.411101;-193.533;0.458816;-0.685423;0.565405;53.6657;0.141521;0.684587;0.715061;499.732;0;0;0;1;
-146.9;-179.5;-33.5;215.2;-95.9;-351;-0.808661;-0.588082;-0.0150612;792.732;0.442484;-0.591182;-0.674323;-573.334;0.387654;-0.551963;0.738283;155.279;0;0;0;1;
-52.6;-279.6;-335.8;328;-52;354.6;0.0722647;0.99665;-0.0382925;8.16982;0.766541;-0.0309347;0.64145;66.3288;0.638117;-0.0757069;-0.766208;-720.244;0;0;0;1;
163.4;-140.5;23.9;-321.9;72.1;193.3;-0.371437;0.864261;-0.339247;612.796;-0.490162;-0.492853;-0.718914;131.259;-0.788527;-0.100745;0.606692;1250.87;0;0;0;1;
125.8;-228.2;18.3;-314;-141.3;54.9;-0.11923;-0.445132;-0.887492;383.78;0.248058;0.852166;-0.460739;595.925;0.96138;-0.275084;0.00881482;-300.921;0;0;0;1;
-304.1;78.1;34.7;-147.4;-216.4;74.2;0.9014;0.400678;0.164118;-1.92944;-0.101543;0.564087;-0.819448;-42.9121;-0.420912;0.721985;0.549155;-592.274;0;0;0;1;
339.1;-3.3;112;-54.5;-291;233.3;-0.623223;-0.716364;-0.313713;396.843;0.0720911;0.346811;-0.93516;87.9099;0.778714;-0.60543;-0.164497;-79.7367;0;0;0;1;
-45.4;16.4;313.7;-21.2;-158.5;-241.2;0.313698;-0.540063;-0.780977;633.014;-0.612731;0.513187;-0.600999;656.513;0.725365;0.667061;-0.169927;517.47;0;0;0;1;
-26.7;222.2;-21.6;214.5;260.3;267.7;0.510652;0.846859;0.148543;-779.324;-0.662289;0.277266;0.696058;-342.561;0.548277;-0.453821;0.702452;978.86;0;0;0;1;
-95.1;26.1;-320.6;283.2;-70.7;-244.6;0.257895;0.20172;-0.944881;-143.406;0.96597;-0.0738703;0.247881;789.146;-0.0197962;-0.976654;-0.213906;-317.086;0;0;0;1;
-164.8;-14.8;193.5;230;55;194.3;-0.614779;0.349196;0.707184;5.8952;0.77431;0.437722;0.456993;49.1137;-0.14997;0.82853;-0.539488;452.761;0;0;0;1;
-198.7;34;-169.1;273.3;339.5;-242.8;0.535259;-0.38367;0.752526;-34.9413;0.685066;0.718357;-0.121027;-42.8339;-0.494148;0.580311;0.647346;478.233;0;0;0;1;
3.7;-66;-9.2;-185.4;130.1;192.4;0.375415;-0.237737;-0.895848;279.203;-0.295611;-0.946779;0.127374;-13.5237;-0.878452;0.217004;-0.425713;1384.07;0;0;0;1;
-66.6;320.6;54.5;129;32.2;-188.1;-0.838172;0.544988;-0.0213527;380.822;-0.0758141;-0.0776507;0.994094;962.579;0.540111;0.83484;0.106402;667.505;0;0;0;1;
-106.1;297.1;55.2;-66.7;77.4;344.5;-0.552758;0.276237;0.786226;-154.729;0.83268;0.220693;0.507877;792.448;-0.0332202;0.935408;-0.352007;977.086;0;0;0;1;
-94.1;272.7;-173.2;-260.6;-0.2;241.8;-0.387146;0.921894;0.0151214;0.791907;0.908663;0.384268;-0.163307;-14.2114;-0.156362;-0.0494833;-0.986459;366.804;0;0;0;1;
293.7;161.1;-84.3;341.9;-68.4;-104.8;-0.945706;-0.30615;0.109144;-132.17;0.0542251;0.182484;0.981712;-244.608;-0.320468;0.93433;-0.155975;-288.561;0;0;0;1;
316.3;295.3;46.4;-53;-250.2;-326.4;0.860643;-0.292726;0.416659;566.6;0.0488032;-0.767063;-0.639712;460.878;0.506864;0.570898;-0.645882;1052.06;0;0;0;1;
356.6;-99.5;354.3;51;-330.6;-116.4;-0.432825;-0.900289;0.0462811;-232.371;0.838635;-0.383289;0.387016;15.1359;-0.330687;0.206323;0.920911;1513.61;0;0;0;1;
80.2;-219.5;-179.3;-224.7;73.9;115.3;0.719751;-0.293945;0.628931;46.1209;0.104168;0.941409;0.320778;51.5731;-0.686372;-0.165366;0.7082;449.667;0;0;0;1;
-240.2;339.8;-114.9;-53.4;296.4;244.9;0.177247;0.174194;0.968628;-1.63328;-0.472731;-0.848167;0.239034;-121.512;0.863197;-0.500269;-0.0679883;927.55;0;0;0;1;
-314.4;87.3;46;-38.7;-73.7;337.6;0.735795;0.0443758;0.675748;-138.582;-0.094193;-0.981445;0.167014;211.563;0.670621;-0.186539;-0.717963;-615.412;0;0;0;1;
216.5;-117.5;272.8;-239.9;46.7;239.9;-0.495679;0.868492;0.00498772;552.404;0.537749;0.311412;-0.783485;-471.299;-0.682003;-0.385675;-0.621391;599.373;0;0;0;1;
-206.3;43.3;-219.7;-212.1;311.5;-333.1;-0.609464;0.696192;0.379303;105.301;-0.383117;-0.67748;0.627887;86.9684;0.6941;0.237357;0.679623;69.1491;0;0;0;1;
-111.2;31.6;-192.5;-73.3;167;98.6;0.242631;-0.960409;-0.13691;-12.7525;-0.218196;-0.191537;0.956924;80.0274;-0.945262;-0.202306;-0.25603;222.774;0;0;0;1;
-318.1;144;-64.5;-72.9;307.8;-270.9;0.506301;-0.408217;0.759617;-161.689;-0.842533;-0.421948;0.334812;227.866;0.183842;-0.809518;-0.557569;-474.033;0;0;0;1;
-330.9;353.4;176.4;75.1;-45.3;319.9;0.412809;-0.0151586;-0.910692;-2.09397;-0.634644;-0.721968;-0.275662;-61.8356;-0.653311;0.691761;-0.307655;313.836;0;0;0;1;
-90.2;-331.7;-300.5;-320.2;-211.6;106.2;0.889383;0.310548;-0.335495;-28.1586;-0.437696;0.790297;-0.428781;535.05;0.131984;0.528195;0.838803;-312.541;0;0;0;1;
279.7;-57.8;-210.6;277.2;-52.7;-259.1;0.390479;0.511854;-0.7652;-4.69571;0.902806;-0.375588;0.209463;354.117;-0.180185;-0.772618;-0.608765;309.713;0;0;0;1;
304.1;196.1;-10.3;328.8;-237.3;-203.4;0.459641;-0.542623;0.703058;-518.936;0.54183;0.798573;0.262108;-833.44;-0.703669;0.260462;0.661067;622.672;0;0;0;1;
67.3;-338.1;157.8;220.1;-51;105.6;0.501503;-0.837422;0.217299;28.8119;0.433919;0.460758;0.77422;34.9713;-0.748471;-0.293983;0.594445;200.621;0;0;0;1;
309.2;-164.7;98.9;-17.3;270.5;270.8;-0.573204;-0.256593;-0.778201;-274.039;0.808632;-0.330679;-0.486586;-300.244;-0.13248;-0.908191;0.397036;1063.74;0;0;0;1;
-57.5;-322.6;299.2;2;-282.8;304.8;-0.448743;0.846289;0.287097;521.64;0.81724;0.258628;0.515005;823.218;0.361592;0.465732;-0.807679;231.426;0;0;0;1;
-251.9;356.9;-113.1;-245.2;274;51.5;-0.0144266;0.251394;-0.967777;-178.236;-0.971182;-0.233805;-0.046257;-313.749;-0.2379;0.939221;0.247523;897.641;0;0;0;1;
-144.3;75.3;-112.5;205.4;44;10.3;-0.989486;-0.143882;0.0146416;-450.807;0.139776;-0.925398;0.352279;353.217;-0.0371374;0.350622;0.93578;272.613;0;0;0;1;
219.3;328.6;32.2;17;188.6;198.4;-0.13492;-0.595472;0.791966;-725.704;0.0739952;-0.803097;-0.591236;593.975;0.98809;-0.0211681;0.152416;735.408;0;0;0;1;
339.8;-5.1;-326.4;78.7;337.6;161.3;-0.197716;0.326412;0.924318;1059.36;0.773999;0.630605;-0.0571287;361.285;-0.601527;0.704125;-0.377323;203.428;0;0;0;1;
-153.4;-222.8;198.8;-357.1;139.2;276;-0.511262;-0.778139;0.364844;-33.3576;-0.859415;0.460892;-0.221323;12.9688;0.00406586;-0.426707;-0.904381;189.005;0;0;0;1;
307.8;104.5;130.1;-308.2;219.3;-98.8;-0.866368;-0.15511;0.474707;-232.261;-0.277164;0.940057;-0.198678;-366.171;-0.415434;-0.3037;-0.857427;187.653;0;0;0;1;
103.3;292.2;193.7;350.9;137.6;-122.3;0.779421;0.621498;-0.0790147;2.58267;-0.609921;0.781558;0.131012;45.4723;0.143178;-0.0539204;0.988227;559.497;0;0;0;1;
-141.7;-146;-296.6;107.7;231;109.2;-0.830227;0.438596;0.344029;344.223;0.543662;0.500817;0.673509;-200.204;0.123103;0.746201;-0.654239;1176.07;0;0;0;1;
-196.8;210.8;321.3;-163.2;-213.4;298.8;-0.040543;0.412615;-0.910003;848.242;0.985929;-0.131302;-0.103461;266.555;-0.162174;-0.901393;-0.401486;546.74;0;0;0;1;
215.4;-149.6;-284.1;-88.7;-146.6;72.3;0.939038;-0.324141;-0.114628;271.294;-0.326649;-0.737092;-0.591604;-249.005;0.107272;0.592982;-0.798039;1123.46;0;0;0;1;
-172.8;-198.9;-183.3;174.5;-289.9;-324;-0.891493;0.452347;0.0249382;42.1927;-0.452494;-0.886398;-0.0977141;-14.1152;-0.0220955;-0.0983959;0.994902;524.176;0;0;0;1;
293;173.5;328.2;126.6;164.3;-37.1;-0.0757342;-0.988385;0.131758;-343.9;0.4844;0.0790288;0.87127;-771.132;-0.871563;0.129808;0.472788;24.1907;0;0;0;1;
221.5;239.8;176.9;284.9;-12.6;-94.9;0.494046;-0.649541;-0.577941;-88.1625;-0.665548;-0.710255;0.229311;53.914;-0.559432;0.271357;-0.783199;410.475;0;0;0;1;
-108.8;150.6;333.1;-147.6;204.6;336.9;0.541755;-0.79354;-0.27712;208.586;0.839253;0.528895;0.126192;-668.85;0.0464292;-0.300939;0.952512;-249.203;0;0;0;1;
-351.7;-82.9;-172.8;-275.8;188.4;40.6;-0.562502;-0.791624;0.238587;18.9374;0.774739;-0.605439;-0.182272;-14.8201;0.288741;0.0823142;0.953862;524.564;0;0;0;1;
13.7;232.9;58.9;190.5;-95.5;129.1;0.335485;0.302679;0.892096;-79.7688;0.716387;-0.696925;-0.0329472;33.2474;0.611751;0.650139;-0.450643;1301.41;0;0;0;1;
83.7;-162.6;-57.5;-91;324.1;324;0.636354;0.573309;0.516111;-55.8341;0.0909594;-0.72016;0.68782;930.828;0.766016;-0.390752;-0.510424;171.317;0;0;0;1;
89.2;185.5;60.9;-236.8;-32.4;265.5;-0.502305;-0.740061;-0.447213;-46.3421;0.808031;-0.585874;0.0619497;774.828;-0.307857;-0.330245;0.892279;982.952;0;0;0;1;
-114.5;218.8;56;-141.5;288.5;-242.3;-0.287725;0.430332;-0.855587;98.0162;-0.820833;0.349446;0.451798;-334.79;0.493404;0.832287;0.252686;1285.81;0;0;0;1;
-164.7;296.8;-107.9;22.6;-339;-279.6;0.279101;-0.52855;0.801709;293.456;0.928124;-0.0657035;-0.366427;-94.7896;0.24635;0.846356;0.472222;982.831;0;0;0;1;
280.4;-108.1;170.5;-20.7;-277.7;-285;0.958095;0.19612;0.208786;37.7799;0.28175;-0.513688;-0.810396;53.5731;-0.0516841;0.835262;-0.547418;448.605;0;0;0;1;
325.6;23.2;-87.6;-92;149.5;-123.6;0.277121;0.960378;-0.0296456;599.552;0.734225;-0.231564;-0.638194;363.342;-0.619772;0.15509;-0.769304;597.921;0;0;0;1;
-270.9;-121.4;279.2;7.2;1.8;-113.3;0.959904;0.280215;-0.00802024;-9.74627;0.104708;-0.331853;0.937502;803.62;0.26004;-0.900751;-0.347888;624.36;0;0;0;1;
-87.4;247.4;322.7;185.8;323.1;251.1;0.953587;0.290512;-0.0792161;-37.5781;-0.297764;0.870593;-0.391668;-687.815;-0.0448193;0.397077;0.91669;1214.84;0;0;0;1;
303.5;-201.6;187.9;-307.3;38.2;66.1;0.877118;-0.477002;0.0559779;2.0567;-0.132636;-0.128559;0.982792;75.0609;-0.461598;-0.869449;-0.176029;336.216;0;0;0;1;
-226.8;-41.5;318;303.7;297.8;257.6;-0.276332;0.474266;0.83589;-252.84;-0.956634;-0.219132;-0.191917;-358.118;0.0921508;-0.852674;0.514253;1327.2;0;0;0;1;
